"META_INSTANCE_ID","ANIMAL_ID","LOCATION_OF_EVENT_REGION","LOCATION_OF_EVENT_DISTRICT","LOCATION_OF_EVENT_WARD","LOCATION_OF_EVENT_VILLAGE","Loc_ID","Loc_ID_w","Loc_ID_d","DATE_OF_INVESTIGATION","TYPE_OF_INVESTIGATION","IS_INVESTGATION_LINKED","ANIMAL_TYPE","ANIMAL_TYPE_WILDLIFE","NUMBER_OF_PEOPLE_BITTEN","NO_OF_PEOPLE_BITTEN_REPEAT_COUNT","OTHER_ANIMALS_BITTEN","OTHER_ANIMALS_BITTEN_SPECIFY","WAS_ANIMAL_OWNED","ANIMAL_AGE","ANIMAL_SEX","IS_ANIMAL_VACCINATED","YEAR_VACCINATED","ANIMAL_FOUND","ANIMAL_OUTCOME","DEATH_CAUSE","SAMPLE_COLLECTED","WHY_SAMPLE_WAS_NOT_TAKEN","SAMPLE_WAS_COLLECTED_SAMPLE_DATE","SAMPLE_WAS_COLLECTED_LOCATION_SAMPLE_STORED","SAMPLE_WAS_COLLECTED_LOCATION_SAMPLE_STORED_OTHER","SAMPLE_WAS_COLLECTED_DATE_TAKEN_TO_LAB","SAMPLE_WAS_COLLECTED_LATERAL_FLOW_TEST_DONE","SAMPLE_WAS_COLLECTED_LATERAL_FLOW_TEST_OUTCOME","REASON_FOR_REPORT","REASON_FOR_REPORT_OTHER","REPORTED_FROM","RISK_ASSESSMENT","ASSESSMENT_DECISION","Date_proxy","Year","Month","Day","jmonth","jday","Year_month","Assessment","correction_type","IBCM_start","VICTIM_ENV","HE_aggressive","HE_approach_dog","HE_no_provocation","HE_playing","HE_scared_of_dogs","HE_noise","HE_throwing_things","HE_running","ANIMAL_ENV","AE_chained","AE_fenced","AE_lots_of_dogs","AE_on_owners_property","AE_from_unknown_place","AE_lots_of_people","SYMPTOMS","S_abnormal_vocalization","S_restlessness","S_active_during_day","S_dullness","S_tameness","S_excessive_salivation","S_hypersexuality","S_unprovoked_aggression","S_paralysis"
"uuid:49a9c1ce-3cbe-4240-836f-312efe73f28d",NA,"Mtwara","Tandahimba","Tandahimba","Tandahimba","Village-Mtwara-Tandahimba-Tandahimba-Tandahimba","Ward-Mtwara-Tandahimba-Tandahimba","District-Mtwara-Tandahimba",2019-05-04,"in_person","yes","dog",NA,1,1,"none",NA,"not_owned","adult","unknown","no",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"health_worker",NA,"suspicious_for_of_rabies",2019-05-04,2019,5,123,17,135,"2019-5","Suspect","Not altered","2018-06-01","aggressive,not_provoked,playing",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"abnormal_vocalization,running_without_reason",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4a19fa5c-72d2-4771-bcfb-c8a4ce416e12",NA,"Lindi","Ruangwa","Ruangwa","Mchangani","Village-Lindi-Ruangwa-Ruangwa-Mchangani","Ward-Lindi-Ruangwa-Ruangwa","District-Lindi-Ruangwa",2019-03-16,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian","normal_behaviour","healthy",2019-03-16,2019,3,74,15,86,"2019-3","Healthy","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4b9536ef-4429-48ab-aaec-43199153a6cd",NA,"Mtwara","Newala","Kitangari","Kitangari Sokoni","Village-Mtwara-Newala-Kitangari-Kitangari Sokoni","Ward-Mtwara-Newala-Kitangari","District-Mtwara-Newala",2018-09-29,"in_person","yes","wildlife","Bweha",1,1,"none",NA,"not_owned","adult","male","not_applicable",NA,"no","dead","killed_by_community","no","thrown_away",NA,NA,NA,NA,NA,NA,"human_exposure,victim_has_rabies",NA,"health_worker",NA,"suspicious_for_of_rabies",2018-09-29,2018,9,271,9,271,"2018-9","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"abnormal_vocalization,active_during_day,dullness,excessive_salivation,running_without_reason,tameness,unprovoked_aggression",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"uuid:4bcb6dc1-29e0-44cc-955b-e7d1d94a8326",NA,"Mtwara","Tandahimba","Tandahimba","Madaba","Village-Mtwara-Tandahimba-Tandahimba-Madaba","Ward-Mtwara-Tandahimba-Tandahimba","District-Mtwara-Tandahimba",2019-05-04,"in_person","yes","dog",NA,1,1,"none",NA,"not_owned","adult","unknown","no",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"health_worker",NA,"suspicious_for_of_rabies",2019-05-04,2019,5,123,17,135,"2019-5","Suspect","Not altered","2018-06-01","aggressive,not_provoked",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization,running_without_reason",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4c10f9b9-7edc-4051-83df-bc8ce87449d4",NA,"Lindi","Ruangwa","Chunyu","Chunyu","Village-Lindi-Ruangwa-Chunyu-Chunyu","Ward-Lindi-Ruangwa-Chunyu","District-Lindi-Ruangwa",2018-02-18,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","alive",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw",NA,"unknown",2018-02-18,2018,2,48,2,48,"2018-2","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4c6f52ae-8822-4cc5-ab0d-562b788be306",NA,"Mara","Tarime","Turwa","Kenyamori","Village-Mara-Tarime-Turwa-Kenyamori","Ward-Mara-Tarime Township Authority-Kenyamanyori","District-Mara-Tarime Township Authority",2018-07-09,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","puppy","unknown","no",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"suspicious_for_of_rabies",2018-07-09,2018,7,189,7,189,"2018-7","Suspect","Correction Spreadsheet","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:4ce33239-1879-4c27-877b-96226610c95f",NA,"Morogoro","Malinyi","Malinyi","Makerere","Village-Morogoro-Malinyi-Malinyi-Makerere","Ward-Morogoro-Malinyi-Malinyi","District-Morogoro-Malinyi",2018-11-29,"in_person","yes","dog",NA,1,1,"dog",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"suspicious_for_of_rabies",2018-11-29,2018,11,332,11,332,"2018-11","Suspect","Not altered","2018-08-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"excessive_salivation,unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"uuid:4cf9756e-e273-4aa3-9fe6-a5799431ea68",NA,"Mtwara","Newala","Kitangari","Kitangari Sokoni","Village-Mtwara-Newala-Kitangari-Kitangari Sokoni","Ward-Mtwara-Newala-Kitangari","District-Mtwara-Newala",2018-09-04,"in_person","yes","wildlife","Bweha",1,1,"none",NA,"not_owned","adult","unknown","not_applicable",NA,"no","dead","killed_by_community","no","decomposed",NA,NA,NA,NA,NA,NA,"victim_has_rabies",NA,"health_worker",NA,"suspicious_for_of_rabies",2018-09-04,2018,9,246,9,246,"2018-9","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"abnormal_vocalization,excessive_salivation,running_without_reason,unprovoked_aggression",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"uuid:4e392dfc-d760-4c38-a104-0b201a14fa50",NA,"Mara","Tarime","Turwa","Tagota","Village-Mara-Tarime-Turwa-Tagota","Ward-Mara-Tarime Township Authority-Kenyamanyori","District-Mara-Tarime Township Authority",2018-07-27,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","juvenile","female","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"health_worker",NA,"suspicious_for_of_rabies",2018-07-27,2018,7,207,7,207,"2018-7","Suspect","Correction Spreadsheet","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:4e440baa-85f2-43d2-9db3-2c9259b68ef6",NA,"Morogoro","Morogoro Urban","Bigwa","Bigwa Barabarani","Village-Morogoro-Morogoro Urban-Bigwa-Bigwa Barabarani","Ward-Morogoro-Morogoro Urban-Bigwa","District-Morogoro-Morogoro Urban",2019-07-02,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","unknown","unknown","not_applicable",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"suspicious_for_of_rabies",2019-07-02,2019,7,182,19,194,"2019-7","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"dullness,running_without_reason,unprovoked_aggression",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:4e47d8e9-dab1-4fcd-82cd-400829352e13",NA,"Lindi","Kilwa","Kivinjesingino","Nangurukuru","Village-Lindi-Kilwa-Kivinjesingino-Nangurukuru","Ward-Lindi-Kilwa-Kivinjesingino","District-Lindi-Kilwa",2019-06-02,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","female","no",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"unknown",2019-06-02,2019,6,152,18,164,"2019-6","Suspect","Not altered","2018-07-01","running",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4e561d24-a51d-4f4a-a72c-9663ef0a01b8",NA,"Morogoro","Ulanga","Lukande","Lukande","Village-Morogoro-Ulanga-Lukande-Lukande","Ward-Morogoro-Ulanga-Lukande","District-Morogoro-Ulanga",2019-05-06,"phone_consultation","yes","dog",NA,1,1,"dog",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"unknown",2019-05-06,2019,5,125,17,137,"2019-5","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4e62deee-129b-4cb6-b835-0d4cfe852239",NA,"Mara","Tarime","Turwa","Tagota","Village-Mara-Tarime-Turwa-Tagota","Ward-Mara-Tarime Township Authority-Kenyamanyori","District-Mara-Tarime Township Authority",2018-10-26,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","puppy","male","not_applicable",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw","eating","sick_not_rabies",2018-10-26,2018,10,298,10,298,"2018-10","Healthy","Correction Spreadsheet","2018-06-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"lots_of_people",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4e7898a8-8645-4737-b21d-ec5a93be93af",NA,"Mara","Bunda","Kasuguti","Kasuguti","Village-Mara-Bunda-Kasuguti-Kasuguti","Ward-Mara-Bunda District Council-Kasuguti","District-Mara-Bunda District Council",2019-03-29,"phone_consultation","yes","dog",NA,0,0,"none",NA,"not_owned","unknown","male","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"health_worker",NA,"suspicious_for_of_rabies",2019-03-29,2019,3,87,15,99,"2019-3","Suspect","Correction Spreadsheet","2018-06-01","playing",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4effe0d8-507e-4775-9a05-0fc7c465ccfe","Mbing3","Morogoro","Kilombero","Mbingu","Mbingu","Village-Morogoro-Kilombero-Mbingu-Mbingu","Ward-Morogoro-Kilombero-Mbingu","District-Morogoro-Kilombero",2019-04-14,"in_person","no","livestock",NA,0,0,"none",NA,"owned","adult","female","unknown",NA,"yes","dead","natural_death","no","thrown_away",NA,NA,NA,NA,NA,NA,"animal_sick",NA,"community_member",NA,"suspicious_for_of_rabies",2019-04-14,2019,4,103,16,115,"2019-4","Suspect","Not altered","2018-08-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"abnormal_vocalization,dullness,excessive_salivation,paralysis,restlessness",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"uuid:4f61b1b3-a488-4a3d-861c-92344b095090",NA,"Morogoro","Morogoro Urban","Boma","Jumbe Mtoto","Village-Morogoro-Morogoro Urban-Boma-Jumbe Mtoto","Ward-Morogoro-Morogoro Urban-Boma","District-Morogoro-Morogoro Urban",2019-05-11,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","unknown","unknown","no",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"suspicious_for_of_rabies",2019-05-11,2019,5,130,17,142,"2019-5","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization,running_without_reason,unprovoked_aggression",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:4fdad2b3-1adc-4ab2-8bc3-e0bf887fe1aa",NA,"Morogoro","Ulanga","Msogezi",NA,"Village-Morogoro-Ulanga-Msogezi-NA","Ward-Morogoro-Ulanga-Msogezi","District-Morogoro-Ulanga",2019-02-12,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"unknown",2019-02-12,2019,2,42,14,54,"2019-2","Suspect","Not altered","2018-08-01","noise",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:506bf4c5-a2bb-40ae-9028-7358cac278b1",NA,"Morogoro","Ulanga","Lupiro","Lupiro","Village-Morogoro-Ulanga-Lupiro-Lupiro","Ward-Morogoro-Ulanga-Lupiro","District-Morogoro-Ulanga",2019-07-12,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"suspicious_for_of_rabies",2019-07-12,2019,7,192,19,204,"2019-7","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason,unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:50774983-013a-401b-9635-24d41cbf8702",NA,"Mara","Serengeti","Mugumu","M.c.u","Village-Mara-Serengeti-Mugumu-M.c.u","Ward-Mara-Serengeti-Mugumu","District-Mara-Serengeti",2019-03-26,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","male","no",NA,"yes","dead","killed_by_owner","no","thrown_away",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw",NA,"suspicious_for_of_rabies",2019-03-26,2019,3,84,15,96,"2019-3","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization,dullness,excessive_salivation,hyper_sexuality,paralysis,restlessness,running_without_reason,unprovoked_aggression",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"uuid:50d78cbe-4deb-4324-8a46-f08ab4cdf48a","Ttc15","Mara","Tarime","Bomani","Bomani","Village-Mara-Tarime-Bomani-Bomani","Ward-Mara-Tarime Township Authority-Bomani","District-Mara-Tarime Township Authority",2018-12-07,"phone_consultation","no","dog",NA,1,1,"none",NA,"unknown","unknown","female","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"unknown",2018-12-07,2018,12,340,12,340,"2018-12","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization,running_without_reason,unprovoked_aggression",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:510214c9-3482-4909-9716-703e7d1052ac",NA,"Morogoro","Ulanga","Kichangani",NA,"Village-Morogoro-Ulanga-Kichangani-NA","Ward-Morogoro-Ulanga-Kichangani","District-Morogoro-Ulanga",2019-02-01,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","adult","male","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian",NA,"suspicious_for_of_rabies",2019-02-01,2019,2,31,14,43,"2019-2","Suspect","Not altered","2018-08-01","noise",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:518470f3-8ca2-4658-8f60-b90c8329ac97",NA,"Mara","Tarime","Nkende","Nyamitembe","Village-Mara-Tarime-Nkende-Nyamitembe","Ward-Mara-Tarime Township Authority-Nkende","District-Mara-Tarime Township Authority",2018-08-02,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"other",NA,"suspicious_for_of_rabies",2018-08-02,2018,8,213,8,213,"2018-8","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place,lots_of_people",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"abnormal_vocalization,unprovoked_aggression",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:51ab7cdb-9dc5-472e-bb21-d7309b3d34bb",NA,"Morogoro","Morogoro Urban","Bigwa","Bigwa Barabarani","Village-Morogoro-Morogoro Urban-Bigwa-Bigwa Barabarani","Ward-Morogoro-Morogoro Urban-Bigwa","District-Morogoro-Morogoro Urban",2019-06-15,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","female","no",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw",NA,"suspicious_for_of_rabies",2019-06-15,2019,6,165,18,177,"2019-6","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"dullness,unprovoked_aggression",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:52279778-2d90-4af8-8232-a6bc5d735556",NA,"Lindi","Ruangwa","Ruangwa","Mchangani","Village-Lindi-Ruangwa-Ruangwa-Mchangani","Ward-Lindi-Ruangwa-Ruangwa","District-Lindi-Ruangwa",2019-03-17,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"veterinarian","normal_behaviour","healthy",2019-03-17,2019,3,75,15,87,"2019-3","Healthy","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:52943628-fdc1-4c41-826f-3a8ff1f88afe",NA,"Morogoro","Morogoro Urban","Bigwa","Bigwa Barabarani","Village-Morogoro-Morogoro Urban-Bigwa-Bigwa Barabarani","Ward-Morogoro-Morogoro Urban-Bigwa","District-Morogoro-Morogoro Urban",2019-07-01,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","male","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"suspicious_for_of_rabies",2019-07-01,2019,7,181,19,193,"2019-7","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:52fe4061-4cfe-4b64-b047-ffe29b375b54",NA,"Morogoro","Morogoro Urban",NA,NA,"Village-Morogoro-Morogoro Urban-NA-NA","Ward-Morogoro-Morogoro Urban-NA","District-Morogoro-Morogoro Urban",2019-02-04,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","unknown","unknown","unknown",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw",NA,"unknown",2019-02-04,2019,2,34,14,46,"2019-2","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:5306de43-b281-452f-b077-d7ee4711c9f5",NA,"Morogoro","Ulanga","Lupiro","Igumbiro","Village-Morogoro-Ulanga-Lupiro-Igumbiro","Ward-Morogoro-Ulanga-Milola","District-Morogoro-Ulanga",2019-04-03,"phone_consultation","yes","dog",NA,2,2,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"community_member",NA,"suspicious_for_of_rabies",2019-04-03,2019,4,92,16,104,"2019-4","Suspect","Correction Spreadsheet","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:53439e87-9e72-4926-8ba9-7ab7b67235c2",NA,"Mara","Serengeti","Mbalibali","Mbalibali","Village-Mara-Serengeti-Mbalibali-Mbalibali","Ward-Mara-Serengeti-Mbalibali","District-Mara-Serengeti",2019-03-26,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","female","yes",2018,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,"hc_or_hw","eating,feeding_puppies,normal_behaviour","sick_not_rabies",2019-03-26,2019,3,84,15,96,"2019-3","Healthy","Not altered","2018-06-01","noise,running,scared_of_dogs",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:536577bd-25aa-4109-83e2-04d7fd8b51f3",NA,"Mara","Tarime","Ketare","Bigegu","Village-Mara-Tarime-Ketare-Bigegu","Ward-Mara-Tarime Township Authority-Ketare","District-Mara-Tarime Township Authority",2018-09-29,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","juvenile","male","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure,suspect_rabid_animals",NA,"community_member",NA,"suspicious_for_of_rabies",2018-09-29,2018,9,271,9,271,"2018-9","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization,running_without_reason,unprovoked_aggression",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
